time_stamp,robot_x,robot_y,robot_yaw,selected_goal_x,selected_goal_y,final_goal_x,final_goal_y,linear_vel,angular_vel,actual_linear_vel,actual_angular_vel
23.757,5.05588,-0.988622,0.523928,1.42974,-0.040699,1.42974,-0.040699,0.408609,0.635428,0.394207,0.683242
23.787,5.06591,-0.982677,0.547728,1.41671,-0.0745681,1.41671,-0.0745681,0.429746,0.565253,0.408609,0.635428
23.829,5.07645,-0.976053,0.568872,1.40236,-0.104404,1.40236,-0.104404,0.44888,0.501726,0.429746,0.565253
23.862,5.09079,-0.966566,0.595521,1.37421,-0.169384,1.37421,-0.169384,0.537578,0.207243,0.44888,0.501726
23.892,5.10573,-0.956156,0.619174,1.34766,-0.215829,1.34766,-0.215829,0.6,0,0.537578,0.207243
23.925,5.11334,-0.950652,0.630365,1.33577,-0.230856,1.33577,-0.230856,0.6,0,0.6,0
23.958,5.12958,-0.938534,0.649236,1.31091,-0.255852,1.31091,-0.255852,0.6,0,0.6,0
23.991,5.13926,-0.931203,0.653216,1.29773,-0.261006,1.29773,-0.261006,0.6,0,0.6,0
24.021,5.14931,-0.923593,0.654495,1.2848,-0.262586,1.2848,-0.262586,0.6,0,0.6,0
24.042,5.16963,-0.908211,0.653333,1.25961,-0.260954,1.25961,-0.260954,0.6,0,0.6,0
24.063,5.17983,-0.900509,0.652272,1.24711,-0.259553,1.24711,-0.259553,0.6,0,0.6,0
24.102,5.19002,-0.892806,0.65125,1.23372,-0.260432,1.23372,-0.260432,0.6,0,0.6,0
24.135,5.21043,-0.877391,0.649602,1.20577,-0.265415,1.20577,-0.265415,0.6,0,0.6,0
24.168,5.23081,-0.861993,0.648545,1.18051,-0.264099,1.18051,-0.264099,0.6,0,0.6,0
24.201,5.24095,-0.854332,0.648191,1.16789,-0.263666,1.16789,-0.263666,0.6,0,0.6,0
24.231,5.26114,-0.839078,0.647728,1.14271,-0.263107,1.14271,-0.263107,0.6,0,0.6,0
24.252,5.27121,-0.831469,0.647582,1.13013,-0.262935,1.13013,-0.262935,0.6,0,0.6,0
24.276,5.28127,-0.823865,0.647476,1.11754,-0.26281,1.11754,-0.26281,0.6,0,0.6,0
24.294,5.29133,-0.816263,0.647398,1.11103,-0.248825,1.11103,-0.248825,0.6,0,0.6,0
24.339,5.31145,-0.801061,0.647301,1.08954,-0.242408,1.08954,-0.242408,0.6,0,0.6,0
24.36,5.32151,-0.79346,0.647272,1.07694,-0.242375,1.07694,-0.242375,0.6,0,0.6,0
24.387,5.34162,-0.778258,0.647235,1.05174,-0.242335,1.05174,-0.242335,0.6,0,0.6,0
24.42,5.35164,-0.770686,0.647236,1.03918,-0.242335,1.03918,-0.242335,0.6,0,0.6,0
24.462,5.36174,-0.763055,0.647217,1.02653,-0.242314,1.02653,-0.242314,0.6,0,0.6,0
24.486,5.38185,-0.747855,0.647207,1.00132,-0.242304,1.00132,-0.242304,0.6,0,0.6,0
24.522,5.3919,-0.740257,0.647205,0.990482,-0.240458,0.990482,-0.240458,0.6,0,0.6,0
24.543,5.41918,-0.719637,0.647201,0.962806,-0.23527,0.962806,-0.23527,0.6,0,0.6,0
24.561,5.42206,-0.717464,0.6472,0.959203,-0.235269,0.959203,-0.235269,0.6,0,0.6,0
24.597,5.43211,-0.709867,0.647199,0.946604,-0.235268,0.946604,-0.235268,0.6,0,0.6,0
24.621,5.44216,-0.70227,0.647199,0.934003,-0.235268,0.934003,-0.235268,0.6,0,0.6,0
24.66,5.46227,-0.687076,0.647198,0.908804,-0.235267,0.908804,-0.235267,0.6,0,0.6,0
24.684,5.48237,-0.671881,0.647198,0.883604,-0.235267,0.883604,-0.235267,0.6,0,0.6,0
24.702,5.49242,-0.664284,0.647198,0.871004,-0.235267,0.871004,-0.235267,0.6,0,0.6,0
24.72,5.50247,-0.656687,0.647198,0.866969,-0.214845,0.866969,-0.214845,0.6,0,0.6,0
24.753,5.51396,-0.648005,0.647198,0.855092,-0.209115,0.855092,-0.209115,0.6,0,0.6,0
24.795,5.52401,-0.640413,0.647198,0.842501,-0.209115,0.842501,-0.209115,0.6,0,0.6,0
24.834,5.5337,-0.633086,0.647198,0.830348,-0.209115,0.830348,-0.209115,0.597594,-0.00798696,0.6,0
24.861,5.55268,-0.61874,0.647198,0.806555,-0.209115,0.806555,-0.209115,0.55501,-0.14937,0.597594,-0.00798696
24.9,5.57283,-0.603512,0.647198,0.7813,-0.209115,0.7813,-0.209115,0.530839,-0.229617,0.55501,-0.14937
24.921,5.59288,-0.588363,0.647009,0.75621,-0.208969,0.75621,-0.208969,0.512539,-0.290374,0.530839,-0.229617
24.948,5.60245,-0.581154,0.645689,0.744502,-0.20797,0.744502,-0.20797,0.509281,-0.301193,0.512539,-0.290374
24.972,5.61887,-0.568852,0.64141,0.724866,-0.204812,0.724866,-0.204812,0.497302,-0.340964,0.509281,-0.301193
25.014,5.62074,-0.567527,0.63863,0.723149,-0.202751,0.723149,-0.202751,0.503402,-0.320712,0.497302,-0.340964
25.047,5.6381,-0.554908,0.625782,0.704231,-0.193502,0.704231,-0.193502,0.493757,-0.352733,0.503402,-0.320712
25.08,5.65532,-0.542744,0.611326,0.685872,-0.183379,0.685872,-0.183379,0.49285,-0.355743,0.493757,-0.352733
25.116,5.67258,-0.530905,0.596576,0.667573,-0.17334,0.667573,-0.17334,0.490409,-0.363847,0.49285,-0.355743
25.152,5.68116,-0.525145,0.589161,0.6585,-0.168403,0.6585,-0.168403,0.491734,-0.359448,0.490409,-0.363847
25.182,5.69234,-0.51777,0.579513,0.646701,-0.162091,0.646701,-0.162091,0.488988,-0.368564,0.491734,-0.359448
25.212,5.71568,-0.5029,0.558398,0.62231,-0.148649,0.62231,-0.148649,0.481721,-0.392693,0.488988,-0.368564
25.251,5.72442,-0.497497,0.550662,0.613165,-0.14386,0.613165,-0.14386,0.485164,-0.38126,0.481721,-0.392693
25.269,5.74198,-0.486914,0.535161,0.594818,-0.134486,0.594818,-0.134486,0.47834,-0.403916,0.485164,-0.38126
25.281,5.74965,-0.482366,0.528699,0.586757,-0.130697,0.586757,-0.130697,0.480036,-0.398286,0.47834,-0.403916
25.341,5.75074,-0.481782,0.527194,0.585384,-0.129952,0.585384,-0.129952,0.481578,-0.393167,0.480036,-0.398286
25.359,5.77712,-0.466895,0.502308,0.555001,-0.11749,0.555001,-0.11749,0.465583,-0.446273,0.481578,-0.393167
25.392,5.78596,-0.462096,0.493846,0.545912,-0.112821,0.545912,-0.112821,0.45889,-0.393739,0.465583,-0.446273
25.422,5.79487,-0.45736,0.485449,0.536754,-0.108267,0.536754,-0.108267,0.451294,-0.381282,0.45889,-0.393739
25.485,5.81236,-0.448359,0.467337,0.51896,-0.0986855,0.51896,-0.0986855,0.436775,-0.368541,0.451294,-0.381282
25.542,5.83827,-0.435734,0.441421,0.492522,-0.0855502,0.492522,-0.0855502,0.415281,-0.339782,0.436775,-0.368541
25.56,5.85526,-0.427871,0.42544,0.475101,-0.0778166,0.475101,-0.0778166,0.40108,-0.291078,0.415281,-0.339782
25.584,5.872,-0.420443,0.409985,0.457939,-0.0706065,0.457939,-0.0706065,0.386957,-0.261353,0.40108,-0.291078
25.635,5.88853,-0.413402,0.394897,0.440985,-0.0638287,0.440985,-0.0638287,0.373084,-0.231093,0.386957,-0.261353
25.656,5.88976,-0.412887,0.393835,0.439714,-0.0633621,0.439714,-0.0633621,0.371873,-0.194814,0.373084,-0.231093
25.692,5.91244,-0.403668,0.375624,0.416315,-0.0556013,0.416315,-0.0556013,0.352866,-0.205596,0.371873,-0.194814
25.71,5.91244,-0.403668,0.375624,0.416315,-0.0556013,0.416315,-0.0556013,0.352888,-0.153666,0.352866,-0.205596
25.74,5.91889,-0.401149,0.371406,0.409622,-0.0538508,0.409622,-0.0538508,0.347245,-0.1598,0.352888,-0.153666
25.782,5.93314,-0.395643,0.363055,0.39478,-0.0505147,0.39478,-0.0505147,0.335469,-0.158491,0.347245,-0.1598
25.803,5.9469,-0.390456,0.35561,0.380442,-0.0476467,0.380442,-0.0476467,0.324028,-0.139212,0.335469,-0.158491
25.848,5.9537,-0.387933,0.352476,0.37334,-0.0464758,0.37334,-0.0464758,0.318233,-0.114697,0.324028,-0.139212
25.881,5.96709,-0.383033,0.346411,0.344227,-0.0315254,0.344227,-0.0315254,0.291316,-0.0746622,0.318233,-0.114697
25.917,5.97989,-0.378442,0.340699,0.330803,-0.029609,0.330803,-0.029609,0.280283,-0.0115577,0.291316,-0.0746622
25.941,5.98618,-0.376217,0.338185,0.32421,-0.028791,0.32421,-0.028791,0.274641,0.0123094,0.280283,-0.0115577
25.98,5.99785,-0.372121,0.334766,0.311934,-0.0277147,0.311934,-0.0277147,0.264799,0.0115394,0.274641,0.0123094
26.019,6.00889,-0.368272,0.334157,0.300264,-0.0275426,0.300264,-0.0275426,0.255604,0.0216717,0.264799,0.0115394
26.037,6.01429,-0.366384,0.33472,0.294526,-0.0277193,0.294526,-0.0277193,0.250992,0.0392274,0.255604,0.0216717
26.067,6.02041,-0.364243,0.335379,0.28802,-0.0279197,0.28802,-0.0279197,0.24578,0.040794,0.250992,0.0392274
26.082,6.02982,-0.360946,0.336493,0.278022,-0.0282477,0.278022,-0.0282477,0.237948,0.0376812,0.24578,0.040794
26.115,6.03478,-0.359203,0.337242,0.272743,-0.0284588,0.272743,-0.0284588,0.233786,0.0524463,0.237948,0.0376812
26.142,6.03478,-0.359203,0.337242,0.272743,-0.0284588,0.272743,-0.0284588,0.233645,0.0656858,0.233786,0.0524463
26.184,6.04433,-0.355836,0.339259,0.262562,-0.0290069,0.262562,-0.0290069,0.225677,0.0449279,0.233645,0.0656858
26.22,6.05351,-0.352578,0.341679,0.25275,-0.0296361,0.25275,-0.0296361,0.21815,0.0504555,0.225677,0.0449279
26.241,6.06264,-0.349308,0.344653,0.242959,-0.0303788,0.242959,-0.0303788,0.210485,0.0546345,0.21815,0.0504555
26.268,6.06711,-0.347699,0.345913,0.238171,-0.0306839,0.238171,-0.0306839,0.206671,0.0700867,0.210485,0.0546345
26.286,6.07144,-0.346135,0.347024,0.233533,-0.0309469,0.233533,-0.0309469,0.202945,0.0730827,0.206671,0.0700867
26.34,6.07975,-0.343118,0.349306,0.224622,-0.0314705,0.224622,-0.0314705,0.196023,0.066971,0.202945,0.0730827
26.37,6.08908,-0.3397,0.352576,0.214578,-0.0321893,0.214578,-0.0321893,0.188282,0.0692948,0.196023,0.066971
26.43,6.09179,-0.3387,0.353718,0.211652,-0.032434,0.211652,-0.032434,0.185922,0.0897069,0.188282,0.0692948
26.46,6.10323,-0.334447,0.358117,0.191559,-0.00618895,0.191559,-0.00618895,0.161861,0.190299,0.185922,0.0897069
26.499,6.10748,-0.332852,0.359802,0.185203,-0.000177672,0.185203,-0.000177672,0.154352,0.279989,0.161861,0.190299
26.532,6.11054,-0.331697,0.361224,0.18193,-0.000439554,0.18193,-0.000439554,0.151512,0.292517,0.154352,0.279989
26.547,6.11749,-0.329053,0.365672,0.174493,-0.00123408,0.174493,-0.00123408,0.145659,0.283306,0.151512,0.292517
26.58,6.12381,-0.326604,0.373514,0.167698,-0.00257541,0.167698,-0.00257541,0.140369,0.281348,0.145659,0.283306
26.601,6.12665,-0.325452,0.381379,0.16461,-0.00390722,0.16461,-0.00390722,0.137964,0.283693,0.140369,0.281348
26.61,6.12956,-0.324264,0.387715,0.161437,-0.00494869,0.161437,-0.00494869,0.135495,0.279178,0.137964,0.283693
26.664,6.12956,-0.324264,0.387715,0.161437,-0.00494869,0.161437,-0.00494869,0.135481,0.28623,0.135495,0.279178
26.697,6.13759,-0.320877,0.405963,0.152606,-0.00783482,0.152606,-0.00783482,0.128756,0.254022,0.135481,0.28623
26.742,6.14015,-0.319759,0.411833,0.149758,-0.00872834,0.149758,-0.00872834,0.12664,0.263754,0.128756,0.254022
26.781,6.14772,-0.316359,0.429193,0.141293,-0.0112711,0.141293,-0.0112711,0.120275,0.240047,0.12664,0.263754
26.838,6.15256,-0.3141,0.439814,0.135817,-0.0127514,0.135817,-0.0127514,0.116239,0.240471,0.120275,0.240047
26.88,6.15724,-0.311861,0.450507,0.130491,-0.0141829,0.130491,-0.0141829,0.112289,0.23452,0.116239,0.240471
26.907,6.1621,-0.30947,0.461182,0.124914,-0.015553,0.124914,-0.015553,0.108208,0.227962,0.112289,0.23452
26.955,6.16619,-0.307408,0.470505,0.120186,-0.0167022,0.120186,-0.0167022,0.104775,0.224677,0.108208,0.227962
26.997,6.1683,-0.306321,0.475542,0.11772,-0.0173045,0.11772,-0.0173045,0.102976,0.226801,0.104775,0.224677
27.027,6.17241,-0.30417,0.485354,0.112906,-0.0184432,0.112906,-0.0184432,0.0995179,0.216362,0.102976,0.226801
27.075,6.17636,-0.30206,0.494896,0.108254,-0.0195048,0.108254,-0.0195048,0.0962315,0.211619,0.0995179,0.216362
27.129,6.18197,-0.298971,0.509064,0.101562,-0.0209999,0.101562,-0.0209999,0.0915333,0.199802,0.0962315,0.211619
27.162,6.18557,-0.29693,0.518122,0.097223,-0.0219054,0.097223,-0.0219054,0.0885134,0.200275,0.0915333,0.199802
27.213,6.18906,-0.294915,0.527047,0.0929955,-0.0227589,0.0929955,-0.0227589,0.0855597,0.196103,0.0885134,0.200275
27.255,6.19246,-0.292911,0.535779,0.0888456,-0.023557,0.0888456,-0.023557,0.082703,0.192049,0.0855597,0.196103
27.309,6.19723,-0.290035,0.548396,0.0621863,-0.026966,0.0621863,-0.026966,0.0649378,0.141932,0.082703,0.192049
27.357,6.199,-0.288945,0.553102,0.059978,-0.0272551,0.059978,-0.0272551,0.0635784,0.191346,0.0649378,0.141932
27.39,6.20171,-0.287253,0.560681,0.0565742,-0.0277,0.0565742,-0.0277,0.0609906,0.186317,0.0635784,0.191346
27.423,6.20443,-0.285529,0.568307,0.0531434,-0.0281211,0.0531434,-0.0281211,0.0587203,0.183549,0.0609906,0.186317
27.489,6.20778,-0.283355,0.57997,0.0488151,-0.0287193,0.0488151,-0.0287193,0.0557328,-0.340401,0.0587203,0.183549
27.537,6.20987,-0.281972,0.587884,0.046081,-0.0290975,0.046081,-0.0290975,0.0541548,-0.343942,0.0557328,-0.340401
27.561,6.21188,-0.280622,0.595598,0.0434394,-0.0294453,0.0434394,-0.0294453,0.0525152,-0.3489,0.0541548,-0.343942
27.6,6.21378,-0.279345,0.58633,0.0414179,-0.0290513,0.0414179,-0.0290513,0.0509528,-0.342298,0.0525152,-0.3489
27.66,6.21663,-0.277512,0.562274,0.0387149,-0.0280779,0.0387149,-0.0280779,0.0485973,-0.326985,0.0509528,-0.342298
27.702,6.21783,-0.276765,0.552427,0.0375751,-0.0277004,0.0375751,-0.0277004,0.0475813,-0.317908,0.0485973,-0.326985
27.744,6.22024,-0.275318,0.532352,0.0353139,-0.0269648,0.0353139,-0.0269648,0.0455796,-0.305595,0.0475813,-0.317908
27.786,6.22112,-0.274806,0.525386,0.034485,-0.0267211,0.034485,-0.0267211,0.0448352,-0.298759,0.0455796,-0.305595
27.846,6.22371,-0.273341,0.505072,0.0320457,-0.026045,0.0320457,-0.026045,0.0426875,-0.286786,0.0448352,-0.298759
27.885,6.22538,-0.27243,0.492334,0.0304714,-0.0256467,0.0304714,-0.0256467,0.0412896,-0.276726,0.0426875,-0.286786
27.921,6.22703,-0.271556,0.479805,0.0289187,-0.0252746,0.0289187,-0.0252746,0.0399017,-0.267931,0.0412896,-0.276726
27.96,6.22867,-0.270717,0.467481,0.0273894,-0.0249277,0.0273894,-0.0249277,0.0385335,-0.259267,0.0399017,-0.267931
28.02,6.23097,-0.269583,0.450413,0.0252503,-0.0244788,0.0252503,-0.0244788,0.0366209,-0.248036,0.0385335,-0.259267
28.062,6.23245,-0.268876,0.439385,0.0238777,-0.024208,0.0238777,-0.024208,0.0353744,-0.239342,0.0366209,-0.248036
28.101,6.2339,-0.2682,0.428573,0.0225303,-0.0239573,0.0225303,-0.0239573,0.0341483,-0.231704,0.0353744,-0.239342
28.14,6.2353,-0.267573,0.418233,0.021252,-0.0237312,0.021252,-0.0237312,0.0329825,-0.224348,0.0341483,-0.231704
28.2,6.23665,-0.266981,0.408282,0.0200113,-0.023526,0.0200113,-0.023526,0.0318421,-0.246372,0.0329825,-0.224348
28.236,6.23795,-0.266424,0.398571,0.0188212,-0.0233378,0.0188212,-0.0233378,0.0307811,-0.239527,0.0318421,-0.246372
28.278,6.23859,-0.266158,0.39393,0.0182409,-0.0232516,0.0182409,-0.0232516,0.0302409,-0.235607,0.0307811,-0.239527
28.32,6.23984,-0.265643,0.384389,0.0126186,-0.0220018,0.0126186,-0.0220018,0.0254029,-0.229168,0.0302409,-0.235607
28.776,6.24282,-0.264481,0.359262,-0.00433726,-0.0188108,-0.00433726,-0.0188108,0.0112503,1.61114,0,0
28.812,6.24282,-0.264482,0.359264,-0.00433619,-0.0188108,-0.00433619,-0.0188108,0.00815362,1.64526,0.0112503,1.61114
28.875,6.24296,-0.264428,0.36438,-0.00458346,-0.0187884,-0.00458346,-0.0187884,0.00787539,1.64434,0.00815362,1.64526
28.908,6.24338,-0.26426,0.399855,-0.00569414,-0.0186074,-0.00569414,-0.0186074,0.00750004,1.62296,0.00787539,1.64434
28.95,6.24374,-0.264099,0.446299,-0.006944,-0.0183133,-0.006944,-0.0183133,0.00722473,1.59526,0.00750004,1.62296
28.98,6.24406,-0.263937,0.491961,-0.00813276,-0.0179683,-0.00813276,-0.0179683,0.00698681,1.56795,0.00722473,1.59526
29.052,6.24436,-0.26377,0.536037,-0.00925698,-0.0175843,-0.00925698,-0.0175843,0.00676847,1.54154,0.00698681,1.56795
29.082,6.24463,-0.263602,0.57911,-0.0103245,-0.0171622,-0.0103245,-0.0171622,0.00657041,1.51572,0.00676847,1.54154
29.121,6.24487,-0.263435,0.621647,-0.0113396,-0.0167021,-0.0113396,-0.0167021,0.00639499,1.4902,0.00657041,1.51572
29.181,6.2451,-0.263262,0.663911,-0.0123215,-0.0162026,-0.0123215,-0.0162026,0.00623006,1.46482,0.00639499,1.4902
29.22,6.24541,-0.263,0.72708,-0.0137281,-0.0153803,-0.0137281,-0.0153803,0.00598302,1.42672,0.00623006,1.46482
29.25,6.24551,-0.262911,0.748106,-0.0141811,-0.015087,-0.0141811,-0.015087,0.00596406,1.41434,0.00598302,1.42672
29.289,6.2457,-0.262727,0.790138,-0.0150671,-0.0144725,-0.0150671,-0.0144725,0.00580441,1.38889,0.00596406,1.41434
29.34,6.24596,-0.262451,0.853159,-0.0163252,-0.0134832,-0.0163252,-0.0134832,0.00560642,1.35086,0.00580441,1.38889
29.376,6.24611,-0.262261,0.895165,-0.017124,-0.0127807,-0.017124,-0.0127807,0.00552526,1.32568,0.00560642,1.35086
29.412,6.24619,-0.262166,0.916167,-0.0175097,-0.012417,-0.0175097,-0.012417,0.0054989,1.31309,0.00552526,1.32568
29.442,6.24627,-0.262056,0.940192,-0.0179395,-0.0119912,-0.0179395,-0.0119912,0.00544132,1.29857,0.0054989,1.31309
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00534724,1.27501,0.00544132,1.29857
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539216,1.27516,0.00534724,1.27501
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539046,1.27513,0.00539216,1.27516
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539046,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
29.442,6.24639,-0.261882,0.97917,-0.0186064,-0.0112789,-0.0186064,-0.0112789,0.00539067,1.27513,0.00539067,1.27513
